1.85 -0.854742 -0.761354
1.86 -0.861279 -0.545826
1.87 -0.865655 -0.329258
1.88 -0.867863 -0.112192
1.89 -0.867899 0.104829
1.9 -0.865768 0.321263
1.91 -0.861478 0.53657
1.92 -0.855042 0.750215
1.93 -0.846481 0.961665
1.94 -0.835818 1.1704
1.95 -0.823084 1.37589
1.96 -0.808313 1.57764
1.97 -0.791545 1.77515
1.98 -0.772826 1.96793
1.99 -0.752204 2.1555
2 -0.729734 2.33741
2.01 -0.705476 2.51321
2.02 -0.679492 2.68247
2.03 -0.65185 2.84478
2.04 -0.622621 2.99973
2.05 -0.591881 3.14697
2.06 -0.559709 3.28612
2.07 -0.526187 3.41685
2.08 -0.491401 3.53886
2.09 -0.455439 3.65184
2.1 -0.418395 3.75554
2.11 -0.38036 3.8497
2.12 -0.341433 3.9341
2.13 -0.301712 4.00855
2.14 -0.261296 4.07288
2.15 -0.220288 4.12693
2.16 -0.178792 4.1706
2.17 -0.136911 4.20379
2.18 -0.0947513 4.22643
2.19 -0.0524179 4.23848
2.2 -0.0100171 4.23992
2.21 0.0323453 4.23078
2.22 0.0745633 4.21108
2.23 0.116532 4.18089
2.24 0.158146 4.1403
2.25 0.199304 4.08944
2.26 0.239901 4.02843
2.27 0.279839 3.95746
2.28 0.319018 3.87671
2.29 0.357341 3.7864
2.3 0.394715 3.68676
2.31 0.431046 3.57807
2.32 0.466247 3.46061
2.33 0.50023 3.33467
2.34 0.532913 3.2006
2.35 0.564216 3.05873
2.36 0.594063 2.90944
2.37 0.622382 2.7531
2.38 0.649103 2.59013
2.39 0.674163 2.42092
2.4 0.697502 2.24593
2.41 0.719064 2.06559
2.42 0.738798 1.88035
2.43 0.756656 1.6907
2.44 0.772599 1.49712
2.45 0.786587 1.30008
2.46 0.79859 1.10009
2.47 0.808581 0.897651
2.48 0.816537 0.693275
2.49 0.822442 0.487474
2.5 0.826283 0.280765
2.51 0.828056 0.0736632
2.52 0.827757 -0.133312
2.53 0.825392 -0.339643
2.54 0.820968 -0.544818
2.55 0.814501 -0.748323
2.56 0.806009 -0.949655
2.57 0.795517 -1.14831
2.58 0.783053 -1.34381
2.59 0.768653 -1.53565
2.6 0.752354 -1.72337
2.61 0.734201 -1.9065
2.62 0.714241 -2.0846
2.63 0.692527 -2.25723
